778914,2,"Blazing Bombardment Beast","The Infinite Forbidden",0,NM,English
777534,3,"Maiden of the Millennium Moon","The Infinite Forbidden",0,NM,English
778143,3,"Gimmick Puppet Cattle Scream","The Infinite Forbidden",0,NM,English
778144,4,"Light End Sublimation Dragon","The Infinite Forbidden",0,NM,English
778141,5,"Gimmick Puppet Little Soldiers","The Infinite Forbidden",0,NM,English
778199,4,"Zapper Shrimp","The Infinite Forbidden",0,NM,English
778151,5,"Drytron Nu II","The Infinite Forbidden",0,NM,English
778149,3,"Mementotlan Shleepy","The Infinite Forbidden",0,NM,English
778193,5,"Vulmina, Statue of the Sacred Dragon","The Infinite Forbidden",0,NM,English
778157,5,"Dora Dora","The Infinite Forbidden",0,NM,English
778146,5,"Knight Armed Dragon, the Armored Knight Dragon","The Infinite Forbidden",0,NM,English
778195,3,"Dipsea Fiend","The Infinite Forbidden",0,NM,English
777785,4,"Fiendsmith's Sequence","The Infinite Forbidden",0,NM,English
777783,1,"Fiendsmith's Desirae","The Infinite Forbidden",0,NM,English
777785,1,"Fiendsmith's Sequence","The Infinite Forbidden",1,NM,English
777539,1,"Obliterate!!! Blaze","The Infinite Forbidden",0,NM,English
778174,5,"Mansion of the Dreadful Dolls","The Infinite Forbidden",0,NM,English
778170,1,"Varar, Vaalmonican Concord","The Infinite Forbidden",0,NM,English
778153,5,"Cosmo Queen the Queen of Prayers","The Infinite Forbidden",0,NM,English
778183,2,"Service Puppet Play","The Infinite Forbidden",0,NM,English
778180,5,"Interdimensional Matter Forwarder","The Infinite Forbidden",0,NM,English
777788,5,"Fiendsmith's Sanct","The Infinite Forbidden",0,NM,English
778181,5,"That's 10!","The Infinite Forbidden",0,NM,English
778185,4,"Guardian of the Voiceless Voice","The Infinite Forbidden",0,NM,English
778158,2,Broomy,"The Infinite Forbidden",0,NM,English
777744,4,"Woes of the White Forest","The Infinite Forbidden",0,NM,English
777743,1,"Beware the White Forest","The Infinite Forbidden",1,NM,English
778200,2,"Aerial Eater","The Infinite Forbidden",0,NM,English
778188,3,"Madolche Dessert","The Infinite Forbidden",0,NM,English
778187,3,"Meteoroa Drytron","The Infinite Forbidden",0,NM,English
778184,4,"Sangen Kaiho","The Infinite Forbidden",0,NM,English
778186,5,"Vaalmonica Creation","The Infinite Forbidden",0,NM,English
778192,1,"Magicolloidal Sol","The Infinite Forbidden",0,NM,English
606061,2,"Inzektor Hornet (V.1 - Rare)","The Grand Creators",0,NM,English
606056,2,"Forest of Lost Flowers","The Grand Creators",0,NM,English
606063,2,"Inzektor Centipede","The Grand Creators",0,NM,English
606052,1,"Dunnell, the Noble Arms of Light","The Grand Creators",1,NM,English
606057,3,"Thunder Discharge","The Grand Creators",0,NM,English
606055,2,"Zaralaam the Dark Palace","The Grand Creators",0,NM,English
606052,3,"Dunnell, the Noble Arms of Light","The Grand Creators",0,NM,English
606058,1,"Breath of Resurrection","The Grand Creators",0,NM,English
606057,1,"Thunder Discharge","The Grand Creators",1,NM,English
606019,2,"Joruri-P.U.N.K. Madame Spider","The Grand Creators",0,NM,English
606067,3,"Inzektor Ladybug","The Grand Creators",0,NM,English
606041,2,"Exosister Arment","The Grand Creators",0,NM,English
606032,1,"Exosister Stella","The Grand Creators",0,NM,English
606073,1,"Inzektor Exa-Beetle","The Grand Creators",1,NM,English
606070,5,"Psychic Wheeleder","The Grand Creators",0,NM,English
606027,3,"Gagaku-P.U.N.K. Wild Picking","The Grand Creators",0,NM,English
606080,3,"Emergency Teleport (V.1 - Rare)","The Grand Creators",0,NM,English
606048,3,"Magicore Warrior of the Relics","The Grand Creators",0,NM,English
606042,4,"Exosister Carpedivem","The Grand Creators",0,NM,English
606020,3,"Noh-P.U.N.K. Ze Amin","The Grand Creators",0,NM,English
606068,3,"Risebell the Star Adjuster","The Grand Creators",0,NM,English
606075,3,"Castel, the Skyblaster Musketeer","The Grand Creators",0,NM,English
606074,3,"Inzektor Exa-Stag","The Grand Creators",0,NM,English
606066,3,"Inzektor Hopper","The Grand Creators",0,NM,English
606033,1,"Exosister Irene","The Grand Creators",1,NM,English
606087,3,"Armory Call","The Grand Creators",0,NM,English
606084,2,"Xyz Universe","The Grand Creators",0,NM,English
606079,6,"Hidden Armory","The Grand Creators",0,NM,English
606033,4,"Exosister Irene","The Grand Creators",0,NM,English
606018,2,"Gagaku-P.U.N.K. Wa Gon","The Grand Creators",0,NM,English
606037,1,"Exosister Gibrine","The Grand Creators",0,NM,English
606049,1,"Wandering Gryphon Rider","The Grand Creators",0,NM,English
606043,1,"Exosister Vadis","The Grand Creators",0,NM,English
606036,2,"Exosister Kaspitell","The Grand Creators",0,NM,English
606028,3,"Gagaku-P.U.N.K. Crash Beat","The Grand Creators",0,NM,English
606071,5,"Psychic Tracker","The Grand Creators",0,NM,English
606069,4,Gokipole,"The Grand Creators",0,NM,English
606054,4,"Dracoback, the Rideable Dragon","The Grand Creators",0,NM,English
606073,4,"Inzektor Exa-Beetle","The Grand Creators",0,NM,English
606077,4,"Insect Imitation","The Grand Creators",0,NM,English
606074,1,"Inzektor Exa-Stag","The Grand Creators",1,NM,English
606072,4,"Virtual World Hime - Nyannyan","The Grand Creators",0,NM,English
606053,5,"Starlit Papillon","The Grand Creators",0,NM,English
606025,5,"Ukiyoe-P.U.N.K. Rising Carp","The Grand Creators",0,NM,English
606081,4,"Inzektor Sword - Zektkaliber","The Grand Creators",0,NM,English
606085,2,"Solemn Strike (V.1 - Rare)","The Grand Creators",0,NM,English
606078,4,"Ties of the Brethren","The Grand Creators",0,NM,English
606082,4,"Torrential Tribute (V.1 - Rare)","The Grand Creators",0,NM,English
606017,2,"Ukiyoe-P.U.N.K. Sharakusai","The Grand Creators",0,NM,English
606031,1,"Exosister Elis","The Grand Creators",0,NM,English
606030,3,"Joruri-P.U.N.K. Nashiwari Surprise","The Grand Creators",0,NM,English
107658,1,"Battle Tuned","The Duelist Genesis",0,NM,English
107632,1,"Telekinetic Shocker","The Duelist Genesis",0,PO,Italian
107656,1,"Domino Effect","The Duelist Genesis",0,NM,English
107671,1,"Recycling Batteries","The Duelist Genesis",0,PO,German
107614,1,"Ghost Gardna","The Duelist Genesis",0,PO,Italian
107698,1,"Tricky Spell 4","The Duelist Genesis",0,NM,English
107635,1,"Jenis, Lightsworn Mender","The Duelist Genesis",0,NM,English
107611,1,"Turbo Booster","The Duelist Genesis",0,NM,English
107660,1,"Lightwave Tuning","The Duelist Genesis",0,NM,English
110077,1,"Sakuretsu Armor","Structure Deck: The Dark Emperor",0,PO,Italian
110064,1,"Nobleman of Crossout","Structure Deck: The Dark Emperor",0,PO,Italian
110058,4,"D.D. Survivor","Structure Deck: The Dark Emperor",0,PO,Italian
110068,5,"Big Bang Shot","Structure Deck: The Dark Emperor",0,PO,Italian
110067,2,"Dark Core","Structure Deck: The Dark Emperor",0,PO,Italian
110059,2,"D.D.M. - Different Dimension Master","Structure Deck: The Dark Emperor",0,PO,Italian
670735,1,"Nazuki the Vaylantz Ninja","Tactical Masters",0,NM,English
670772,1,"Astrograph Sorcerer (V.1 - Rare)","Tactical Masters",0,NM,English
670734,1,"Saion the Vaylantz Archer","Tactical Masters",0,NM,English
670739,1,"Vaylantz Mad Marquess","Tactical Masters",0,NM,English
670783,1,"Malice, Lady of Lament","Tactical Masters",0,NM,English
670772,1,"Astrograph Sorcerer (V.1 - Rare)","Tactical Masters",1,NM,English
670782,1,Bearblocker,"Tactical Masters",1,NM,English
670778,1,"Invader of Darkness","Tactical Masters",0,NM,English
670784,1,"Quick Booster","Tactical Masters",1,NM,English
670752,1,"Labrynth Cooclock","Tactical Masters",1,NM,English
103426,1,"Flint Lock","Tactical Evolution",0,NM,Korean
101857,1,"Alien Shocktrooper","Tactical Evolution",0,NM,Korean
106295,1,"Venom Serpent","Tactical Evolution",0,NM,Korean
102454,1,"Chrysalis Chicky","Tactical Evolution",0,NM,Korean
104256,1,"Light Effigy","Tactical Evolution",0,NM,Korean
105231,1,"Renge, Gatekeeper of Dark World","Tactical Evolution",0,NM,Korean
102458,1,"Chrysalis Pantail","Tactical Evolution",0,NM,Korean
103898,1,"Hero Counterattack","Tactical Evolution",0,NM,Korean
284096,1,"Starlight Junktion","Structure Deck: Synchron Extreme",0,PO,Italian
284079,1,"Fleur Synchron","Structure Deck: Synchron Extreme",0,PO,Italian
284092,1,"White Dragon Wyverburster","Structure Deck: Synchron Extreme",0,PO,Italian
806065,2,"Crystron Eleskeletus","Supreme Darkness",1,NM,English
805386,3,"Arcana Force XIX - The Sun","Supreme Darkness",1,NM,English
806056,3,"Ween, the Spirit of Treats","Supreme Darkness",1,NM,English
806052,4,"Crystron Sulfador","Supreme Darkness",1,NM,English
806054,5,"Grand Knight of the Red Lotus","Supreme Darkness",1,NM,English
806045,4,"Materiactor Exareptor","Supreme Darkness",1,NM,English
806058,5,"Goddess of the Two Sides","Supreme Darkness",1,NM,English
806103,4,"Mitsurugi Great Purification","Supreme Darkness",1,NM,English
806040,3,"Speedroid Colonel Clackers","Supreme Darkness",1,NM,English
804722,3,"Gladiator Beast Dareios","Supreme Darkness",1,NM,English
806055,3,"Hallo, the Spirit of Tricks","Supreme Darkness",1,NM,English
804987,2,"Evil HERO Darkest Knight","Supreme Darkness",1,NM,English
806059,3,"Tempura of Fortune - EBI","Supreme Darkness",1,NM,English
806057,4,"Template Skipper","Supreme Darkness",1,NM,English
806066,5,"Lightstorm Dragon","Supreme Darkness",1,NM,English
806064,6,"Hi-Speedroid Glider 2","Supreme Darkness",1,NM,English
804985,3,"Evil HERO Infernal Rider","Supreme Darkness",1,NM,English
805388,3,"Light Force","Supreme Darkness",1,NM,English
806053,4,"Driangle, Dragon of the Dark Deep","Supreme Darkness",1,NM,English
806047,5,"Hydrojet Shark","Supreme Darkness",1,NM,English
805385,3,"Arcana Force V - The Hierophant","Supreme Darkness",1,NM,English
806046,3,"Materiactor Zeptwing","Supreme Darkness",1,NM,English
806080,2,"Speedroid Clear Wing Wonder","Supreme Darkness",1,NM,English
806097,2,"Mitsurugi no Mikoto, Kusanagi","Supreme Darkness",1,NM,English
804729,1,"Argostars - Slayer Eteo","Supreme Darkness",1,NM,English
806072,3,"Sinful Spoils of the White Forest","Supreme Darkness",1,NM,English
806077,4,Hallo-Ween!,"Supreme Darkness",1,NM,English
806093,2,"D.D. Post","Supreme Darkness",1,NM,English
804731,2,"Curse of the Ancient Turtle","Supreme Darkness",1,NM,English
806085,3,"Primite Scream","Supreme Darkness",1,NM,English
806101,5,"Mitsurugi Prayers","Supreme Darkness",1,NM,English
804725,4,"Flavian - Colosseum of the Gladiator Beasts","Supreme Darkness",1,NM,English
806073,3,"Play the Diabell","Supreme Darkness",1,NM,English
806074,2,"Like the Diabell","Supreme Darkness",1,NM,English
806081,1,"Sinful Spoils Awakening","Supreme Darkness",1,NM,English
806079,5,"Delta of Invitation","Supreme Darkness",1,NM,English
806094,5,"Beast of Talwar - The Sword Summit","Supreme Darkness",1,NM,English
806083,4,"Materiactor Critical","Supreme Darkness",1,NM,English
806087,4,"Six Strike - Sextuple Barrage","Supreme Darkness",1,NM,English
806090,2,"Vulcarrion the Rotting Phoenix","Supreme Darkness",1,NM,English
806076,2,"Crystron Inclusion","Supreme Darkness",1,NM,English
804716,1,"Gladiator Beast Gistel","Supreme Darkness",1,NM,English
804726,4,"Double Wild","Supreme Darkness",1,NM,English
806091,6,Minimalian,"Supreme Darkness",1,NM,English
806092,2,"Shadow Severing Strike","Supreme Darkness",1,NM,English
806089,2,"Crystron Cluster","Supreme Darkness",1,NM,English
806084,5,"Flame Coating Metalmorph","Supreme Darkness",1,NM,English
805389,4,"Arcana Spread","Supreme Darkness",1,NM,English
806082,3,"Azamina Aphes","Supreme Darkness",1,NM,English
806096,4,"The Toil of the Normal","Supreme Darkness",1,NM,English
804990,4,"Dark Supremacy","Supreme Darkness",1,NM,English
806098,4,"Mitsurugi no Mikoto, Saji","Supreme Darkness",1,NM,English
806078,2,"Hydor, the Base of All Things","Supreme Darkness",1,NM,English
262181,1,"Caligo Claw Crow","Super Starter: V for Victory",0,PO,Italian
262183,1,"Gagaga Girl","Super Starter: V for Victory",0,PO,Italian
262195,1,"Blustering Winds","Super Starter: V for Victory",1,PO,Italian
262207,1,"Impenetrable Attack","Super Starter: V for Victory",1,PO,Italian
262175,1,"Trance the Magic Swordsman","Super Starter: V for Victory",0,PO,Italian
262179,1,"Gagaga Child","Super Starter: V for Victory",0,PO,Italian
262181,1,"Caligo Claw Crow","Super Starter: V for Victory",1,PO,Italian
262174,1,"Cosmo Queen","Super Starter: V for Victory",0,PO,Italian
262182,1,"Gagaga Magician","Super Starter: V for Victory",0,PO,Italian
315658,1,"Tethys, Goddess of Light","Structure Deck: Wave of Light",1,NM,Italian
315661,1,"Nova Summoner","Structure Deck: Wave of Light",0,NM,English
732540,1,"Fire Ant Ascator","Structure Deck: The Crimson King",0,NM,English
732530,1,"Battle Fader","Structure Deck: The Crimson King",0,NM,English
732550,1,"Burning Soul","Structure Deck: The Crimson King",1,NM,English
506175,1,Terraforming,"Structure Deck: Spirit Charmers",0,NM,English
506105,1,Ranryu,"Structure Deck: Spirit Charmers",1,NM,English
506110,1,"Fairy Tail - Sleeper","Structure Deck: Spirit Charmers",1,NM,English
506195,1,"Possessed Partnerships","Structure Deck: Spirit Charmers",0,NM,English
104830,1,"Nobleman of Crossout","Structure Deck: Spellcaster's Judgment",0,PO,Italian
438854,1,"Dark Armed Dragon","Structure Deck: Shaddoll Showdown",0,NM,English
438789,1,"Qadshaddoll Keios","Structure Deck: Shaddoll Showdown",0,NM,English
438859,1,"Fairy Tail - Sleeper","Structure Deck: Shaddoll Showdown",0,NM,English
438869,1,"Armageddon Knight","Structure Deck: Shaddoll Showdown",1,NM,English
438799,1,"Naelshaddoll Ariel","Structure Deck: Shaddoll Showdown",0,NM,English
438939,1,"Pot of Avarice","Structure Deck: Shaddoll Showdown",0,NM,English
438874,1,"Felis, Lightsworn Archer","Structure Deck: Shaddoll Showdown",0,NM,English
438879,1,"Electromagnetic Turtle","Structure Deck: Shaddoll Showdown",0,NM,English
438889,1,Kuribandit,"Structure Deck: Shaddoll Showdown",0,NM,English
389802,1,"Borrel Regenerator","Structure Deck: Rokket Revolt",0,NM,English
372791,1,"Magician of Faith","Structure Deck: Order of the Spellcasters",1,NM,English
372788,1,"Summoner Monk","Structure Deck: Order of the Spellcasters",1,NM,English
372797,1,"Arcane Barrier","Structure Deck: Order of the Spellcasters",1,NM,English
372776,1,"Endymion, the Master Magician","Structure Deck: Order of the Spellcasters",1,NM,English
372782,1,"Magical Exemplar","Structure Deck: Order of the Spellcasters",1,NM,English
244088,1,"Gravekeeper's Spear Soldier","Structure Deck: Marik",0,PO,Italian
244114,1,"Dark Illusion","Structure Deck: Marik",0,PO,Italian
101911,1,"Ancient Gear Castle","Structure Deck: Machine Re-Volt",0,PO,Italian
101905,1,"Ancient Gear","Structure Deck: Machine Re-Volt",0,PO,Italian
104284,1,"Limiter Removal","Structure Deck: Machine Re-Volt",0,PO,Italian
101927,1,"Ancient Gear Tank","Structure Deck: Machine Re-Volt",0,PO,Italian
101928,1,"Ancient Gear Workshop","Structure Deck: Machine Re-Volt",0,PO,Italian
101919,1,"Ancient Gear Fist","Structure Deck: Machine Re-Volt",0,PO,French
104563,1,"Micro Ray","Structure Deck: Machine Re-Volt",0,PO,Italian
675318,1,"Crystal Brilliance","Structure Deck: Legend of the Crystal Beasts",0,NM,English
675296,1,"Ash Blossom & Joyous Spring","Structure Deck: Legend of the Crystal Beasts",1,NM,English
675338,1,"Crystal Beast Token","Structure Deck: Legend of the Crystal Beasts",1,NM,English
675297,1,"Ghost Belle & Haunted Mansion","Structure Deck: Legend of the Crystal Beasts",1,NM,English
537948,1,"Moulinglacia the Elemental Lord","Structure Deck: Freezing Chains",1,NM,English
538023,1,Crackdown,"Structure Deck: Freezing Chains",0,NM,English
537923,1,"Genex Undine","Structure Deck: Freezing Chains",0,NM,English
537888,1,"Dance Princess of the Ice Barrier","Structure Deck: Freezing Chains",0,NM,English
537878,1,"Spellbreaker of the Ice Barrier","Structure Deck: Freezing Chains",0,NM,English
537853,1,"Blizzed, Defender of the Ice Barrier","Structure Deck: Freezing Chains",0,NM,English
537893,1,"Dai-sojo of the Ice Barrier","Structure Deck: Freezing Chains",0,NM,English
747160,1,"Spirit of Flames","Structure Deck: Fire Kings",0,NM,English
747177,2,"Chain Destruction","Structure Deck: Fire Kings",1,NM,English
747159,2,"Royal Firestorm Guards","Structure Deck: Fire Kings",0,NM,English
747157,1,"Bonfire Colossus","Structure Deck: Fire Kings",0,NM,English
747156,2,"The Blazing Mars","Structure Deck: Fire Kings",0,NM,English
747161,1,"Fencing Fire Ferret","Structure Deck: Fire Kings",0,NM,English
747162,1,"Firebrand Hymnist","Structure Deck: Fire Kings",1,NM,English
